"","acc"
"22833",0
"22834",0
"22835",0
"22836",0
"22837",1
"22838",0
"22839",1
"22840",1
"22841",1
"22842",0
"22843",0
"22844",0
"22845",0
"22846",1
"22847",1
"22848",0
"22849",1
"22850",1
"22851",0
"22852",1
"22853",0
"22854",0
"22855",0
"22856",1
"22857",0
"22858",1
"22859",1
"22860",1
"22861",1
"22862",1
"22863",0
"22864",0
"22865",1
"22866",0
"22867",0
"22868",0
"22869",0
"22870",1
"22871",1
"22872",1
"22873",1
"22874",1
"22875",1
"22876",1
"22877",1
"22878",1
"22879",0
"22880",0
"22881",1
"22882",1
"22883",0
"22884",0
"22885",0
"22886",0
"22887",0
"22888",1
"22889",1
"22890",1
"22891",1
"22892",1
"22893",1
"22894",1
"22895",0
"22896",1
"22897",0
"22898",0
"22899",0
"22900",0
"22901",1
"22902",0
"22903",1
"22904",0
"22905",0
"22906",0
"22907",1
"22908",0
"22909",0
"22910",0
"22911",1
"22912",1
"22913",1
"22914",0
"22915",1
"22916",1
"22917",1
"22918",0
"22919",0
"22920",0
"22921",0
"22922",1
"22923",0
"22924",0
"22925",0
"22926",1
"22927",0
"22928",0
"22929",1
"22930",1
"22931",1
"22932",0
"22933",1
"22934",1
"22935",0
"22936",0
"22937",0
"22938",0
"22939",0
"22940",1
"22941",1
"22942",1
"22943",1
"22944",1
"22945",1
"22946",0
"22947",1
"22948",1
"22949",1
"22950",0
"22951",0
"22952",1
"22953",0
"22954",0
"22955",1
"22956",1
"22957",1
"22958",0
"22959",0
"22960",0
"22961",1
"22962",0
"22963",1
"22964",1
"22965",0
"22966",0
"22967",0
"22968",1
"22969",0
"22970",1
"22971",0
"22972",0
"22973",1
"22974",0
"22975",0
"22976",1
"22977",0
"22978",1
"22979",1
"22980",0
"22981",0
"22982",0
"22983",0
"22984",1
"22985",1
"22986",1
"22987",1
"22988",1
"22989",0
"22990",1
"22991",1
"22992",0
"22993",0
"22994",1
"22995",0
"22996",1
"22997",1
"22998",0
"22999",0
"23000",1
"23001",1
"23002",1
"23003",1
"23004",1
"23005",1
"23006",1
"23007",1
"23008",0
"23009",0
"23010",0
"23011",0
"23012",1
"23013",0
"23014",1
"23015",1
"23016",0
"23017",1
"23018",1
"23019",1
"23020",0
"23021",0
"23022",0
"23023",1
"23024",0
"23025",0
"23026",0
"23027",0
"23028",1
"23029",0
"23030",0
"23031",1
"23032",1
"23033",1
"23034",1
"23035",0
"23036",0
"23037",0
"23038",1
"23039",1
"23040",0
"23041",0
"23042",0
"23043",0
"23044",1
"23045",1
"23046",0
"23047",1
"23048",0
"23049",1
"23050",0
"23051",0
"23052",0
"23053",1
"23054",0
"23055",0
"23056",1
"23057",1
"23058",1
"23059",0
"23060",0
"23061",1
"23062",1
"23063",1
"23064",1
"23065",1
"23066",1
"23067",1
"23068",0
"23069",0
"23070",1
"23071",1
"23072",0
"23073",1
"23074",0
"23075",0
"23076",0
"23077",0
"23078",1
"23079",0
"23080",1
"23081",1
"23082",0
"23083",0
"23084",1
"23085",1
"23086",0
"23087",1
"23088",0
"23089",0
"23090",0
"23091",0
"23092",1
"23093",1
"23094",1
"23095",1
"23096",1
"23097",1
"23098",1
"23099",1
"23100",1
"23101",0
"23102",1
"23103",1
"23104",0
"23105",1
"23106",1
"23107",0
"23108",1
"23109",1
"23110",0
"23111",1
"23112",0
"23113",1
"23114",0
"23115",1
"23116",1
"23117",1
"23118",1
"23119",1
"23120",0
"23121",1
"23122",0
"23123",1
"23124",1
"23125",1
"23126",1
"23127",1
"23128",0
"23129",0
"23130",1
"23131",1
"23132",0
"23133",0
"23134",1
"23135",1
"23136",0
"23137",1
"23138",1
"23139",1
"23140",0
"23141",0
"23142",1
"23143",1
"23144",1
"23145",1
"23146",0
"23147",1
"23148",0
"23149",1
"23150",0
"23151",1
"23152",0
"23153",1
"23154",1
"23155",1
"23156",1
"23157",0
"23158",1
"23159",0
"23160",1
"23161",0
"23162",0
"23163",1
"23164",1
"23165",0
"23166",1
"23167",0
"23168",0
"23169",0
"23170",0
"23171",1
"23172",0
"23173",1
"23174",1
"23175",1
"23176",0
"23177",1
"23178",1
"23179",1
"23180",1
"23181",1
"23182",1
"23183",1
"23184",1
"23185",0
"23186",1
"23187",1
"23188",0
"23189",0
"23190",0
"23191",1
"23192",1
"23193",1
"23194",0
"23195",0
"23196",0
"23197",0
"23198",1
"23199",0
"23200",1
"23201",0
"23202",1
"23203",0
"23204",1
"23205",1
"23206",1
"23207",0
"23208",1
"23209",0
"23210",0
"23211",1
"23212",0
"23213",0
"23214",1
"23215",1
"23216",1
"23217",0
"23218",1
"23219",0
"23220",1
"23221",0
"23222",0
"23223",1
"23224",0
"23225",1
"23226",1
"23227",1
"23228",0
"23229",0
"23230",1
"23231",0
"23232",0
"23233",1
"23234",0
"23235",0
"23236",0
"23237",1
"23238",0
"23239",1
"23240",1
"23241",0
"23242",0
"23243",1
"23244",0
"23245",1
"23246",1
"23247",1
"23248",1
"23249",1
"23250",1
"23251",0
"23252",0
"23253",0
"23254",1
"23255",0
"23256",1
"23257",0
"23258",1
"23259",0
"23260",0
"23261",0
"23262",0
"23263",1
"23264",0
"23265",0
"23266",1
"23267",1
"23268",1
"23269",0
"23270",1
"23271",0
"23272",0
"23273",1
"23274",1
"23275",0
"23276",1
"23277",0
"23278",1
"23279",1
"23280",0
"23281",0
"23282",0
"23283",0
"23284",0
"23285",1
"23286",0
"23287",0
"23288",0
"23289",0
"23290",1
"23291",1
"23292",1
"23293",1
"23294",1
"23295",1
"23296",1
"23297",1
"23298",1
"23299",0
"23300",1
"23301",1
"23302",1
"23303",1
"23304",0
"23305",1
"23306",0
"23307",0
"23308",0
"23309",0
"23310",1
"23311",1
"23312",1
"23313",0
"23314",0
"23315",0
"23316",1
"23317",1
"23318",1
"23319",0
"23320",1
"23321",1
"23322",0
"23323",0
"23324",0
"23325",1
"23326",1
"23327",1
"23328",1
"23329",1
"23330",1
"23331",1
"23332",1
"23333",1
"23334",1
"23335",1
"23336",1
"23337",0
"23338",1
"23339",1
"23340",0
"23341",0
"23342",1
"23343",0
"23344",1
"23345",0
"23346",0
"23347",1
"23348",0
"23349",1
"23350",1
"23351",1
"23352",0
"23353",0
"23354",0
"23355",1
"23356",0
"23357",0
"23358",1
"23359",0
"23360",1
"23361",0
"23362",0
"23363",0
"23364",0
"23365",0
"23366",1
"23367",0
"23368",0
"23369",0
"23370",1
"23371",0
"23372",0
"23373",0
"23374",0
"23375",0
"23376",1
"23377",1
"23378",0
"23379",0
"23380",0
"23381",1
"23382",1
"23383",1
"23384",1
"23385",1
"23386",1
"23387",1
"23388",0
"23389",1
"23390",1
"23391",1
"23392",1
"23393",1
"23394",1
"23395",1
"23396",1
"23397",0
"23398",1
"23399",1
"23400",0
"23401",0
"23402",1
"23403",0
"23404",0
"23405",0
"23406",0
"23407",0
"23408",0
"23409",1
"23410",1
"23411",0
"23412",0
"23413",0
"23414",1
"23415",1
"23416",1
"23417",0
"23418",1
"23419",1
"23420",1
"23421",0
"23422",1
"23423",0
"23424",1
"23425",0
"23426",0
"23427",1
"23428",1
"23429",0
"23430",0
"23431",1
"23432",1
"23433",1
"23434",0
"23435",0
"23436",0
"23437",1
"23438",0
"23439",0
"23440",1
"23441",1
"23442",0
"23443",1
"23444",1
"23445",1
"23446",1
"23447",1
"23448",1
"23449",0
"23450",1
"23451",0
"23452",0
"23453",1
"23454",1
"23455",0
"23456",0
"23457",0
"23458",1
"23459",0
"23460",1
"23461",1
"23462",0
"23463",1
"23464",1
"23465",0
"23466",1
"23467",1
"23468",1
"23469",1
"23470",0
"23471",0
"23472",0
"23473",0
"23474",0
"23475",1
"23476",1
"23477",0
"23478",1
"23479",1
"23480",1
"23481",0
"23482",0
"23483",1
"23484",0
"23485",1
"23486",1
"23487",1
"23488",1
"23489",1
"23490",1
"23491",1
"23492",1
"23493",1
"23494",1
"23495",1
"23496",0
"23497",1
"23498",1
"23499",1
"23500",1
"23501",0
"23502",1
"23503",0
"23504",1
"23505",1
"23506",0
"23507",1
"23508",1
"23509",1
"23510",1
"23511",1
"23512",0
"23513",1
"23514",1
"23515",0
"23516",0
"23517",0
"23518",1
"23519",1
"23520",1
"23521",1
"23522",1
"23523",1
"23524",1
"23525",1
"23526",1
"23527",1
"23528",0
"23529",1
"23530",0
"23531",1
"23532",1
"23533",0
"23534",1
"23535",1
"23536",0
"23537",1
"23538",1
"23539",0
"23540",0
"23541",1
"23542",0
"23543",1
"23544",0
"23545",1
"23546",1
"23547",1
"23548",0
"23549",1
"23550",1
"23551",1
"23552",1
"23553",1
"23554",1
"23555",1
"23556",1
"23557",0
"23558",1
"23559",1
"23560",1
"23561",1
"23562",1
"23563",1
"23564",1
"23565",1
"23566",1
"23567",1
"23568",1
"23569",1
"23570",1
"23571",0
"23572",0
"23573",0
"23574",1
"23575",1
"23576",1
"23577",1
"23578",1
"23579",1
"23580",0
"23581",1
"23582",1
"23583",1
"23584",1
"23585",0
"23586",0
"23587",1
"23588",1
"23589",1
"23590",1
"23591",1
"23592",1
"23593",0
"23594",1
"23595",0
"23596",1
"23597",1
"23598",0
"23599",1
"23600",1
"23601",1
"23602",1
"23603",1
"23604",0
"23605",1
"23606",1
"23607",1
"23608",0
"23609",1
"23610",1
"23611",1
"23612",1
"23613",0
"23614",1
"23615",1
"23616",1
"23617",1
"23618",1
"23619",0
"23620",1
"23621",1
"23622",1
"23623",1
"23624",1
"23625",0
"23626",1
"23627",1
"23628",1
"23629",1
"23630",1
"23631",0
"23632",1
"23633",1
"23634",1
"23635",1
"23636",0
"23637",0
"23638",1
"23639",1
"23640",1
"23641",1
"23642",1
"23643",0
"23644",0
"23645",1
"23646",0
"23647",1
"23648",1
"23649",0
"23650",0
"23651",1
"23652",1
"23653",1
"23654",0
"23655",1
"23656",1
"23657",1
"23658",1
"23659",1
"23660",1
"23661",1
"23662",1
"23663",0
"23664",0
"23665",0
"23666",1
"23667",1
"23668",1
"23669",1
"23670",1
"23671",0
"23672",0
"23673",0
"23674",1
"23675",1
"23676",1
"23677",0
"23678",1
"23679",1
"23680",1
"23681",1
"23682",1
"23683",1
"23684",1
"23685",1
"23686",1
"23687",0
"23688",1
"23689",1
"23690",1
"23691",0
"23692",1
"23693",1
"23694",1
"23695",1
"23696",1
"23697",1
"23698",1
"23699",1
"23700",1
"23701",1
"23702",1
"23703",1
"23704",1
"23705",0
"23706",0
"23707",1
"23708",0
"23709",1
"23710",1
"23711",1
"23712",1
"23713",1
"23714",1
"23715",0
"23716",1
"23717",1
"23718",0
"23719",0
"23720",1
"23721",1
"23722",0
"23723",1
"23724",0
"23725",1
"23726",0
"23727",1
"23728",1
"23729",1
"23730",1
"23731",1
"23732",1
"23733",1
"23734",1
"23735",1
"23736",1
"23737",1
"23738",1
"23739",1
"23740",1
"23741",1
"23742",0
"23743",0
"23744",1
"23745",1
"23746",1
"23747",0
"23748",1
"23749",0
"23750",1
"23751",1
"23752",1
"23753",1
"23754",0
"23755",1
"23756",1
"23757",0
"23758",1
"23759",1
"23760",1
"23761",1
"23762",0
"23763",0
"23764",0
"23765",1
"23766",1
"23767",1
"23768",1
"23769",0
"23770",1
"23771",1
"23772",0
"23773",1
"23774",1
"23775",1
"23776",0
"23777",1
"23778",1
"23779",0
"23780",1
"23781",0
"23782",0
"23783",0
"23784",1
"23785",1
"23786",0
"23787",1
"23788",1
"23789",1
"23790",1
"23791",1
"23792",1
"23793",0
"23794",1
"23795",0
"23796",0
"23797",1
"23798",1
"23799",0
"23800",1
"23801",0
"23802",1
"23803",1
"23804",1
"23805",0
"23806",0
"23807",1
"23808",0
"23809",0
"23810",0
"23811",0
"23812",0
"23813",1
"23814",1
"23815",1
"23816",1
"23817",1
"23818",1
"23819",1
"23820",1
"23821",1
"23822",1
"23823",1
"23824",0
"23825",1
"23826",1
"23827",1
"23828",0
"23829",1
"23830",1
"23831",0
"23832",0
"23833",0
"23834",1
"23835",1
"23836",1
"23837",0
"23838",1
"23839",0
"23840",0
"23841",1
"23842",1
"23843",1
"23844",0
"23845",1
"23846",1
"23847",1
"23848",1
"23849",1
"23850",0
"23851",1
"23852",1
"23853",1
"23854",1
"23855",1
"23856",1
"23857",1
"23858",0
"23859",0
"23860",0
"23861",1
"23862",0
"23863",1
"23864",0
"23865",1
"23866",1
"23867",1
"23868",0
"23869",1
"23870",1
"23871",1
"23872",1
"23873",1
"23874",0
"23875",0
"23876",0
"23877",0
"23878",0
"23879",0
"23880",0
"23881",0
"23882",1
"23883",1
"23884",0
"23885",1
"23886",1
"23887",1
"23888",0
"23889",0
"23890",0
"23891",0
"23892",0
"23893",0
"23894",1
"23895",1
"23896",1
"23897",0
"23898",0
"23899",1
"23900",0
"23901",1
"23902",0
"23903",1
"23904",1
"23905",1
"23906",0
"23907",0
"23908",1
"23909",1
"23910",1
"23911",1
"23912",1
"23913",1
"23914",0
"23915",1
"23916",0
"23917",1
"23918",0
"23919",1
"23920",1
"23921",1
"23922",0
"23923",1
"23924",1
"23925",1
"23926",0
"23927",1
"23928",1
"23929",0
"23930",0
"23931",1
"23932",0
"23933",0
"23934",0
"23935",1
"23936",1
"23937",0
"23938",0
"23939",1
"23940",1
"23941",0
"23942",0
"23943",0
"23944",0
"23945",0
"23946",1
"23947",0
"23948",0
"23949",0
"23950",1
"23951",0
"23952",0
"23953",0
"23954",1
"23955",0
"23956",0
"23957",0
"23958",0
"23959",1
"23960",0
"23961",1
"23962",1
"23963",1
"23964",0
"23965",1
"23966",1
"23967",1
"23968",1
"23969",0
"23970",0
"23971",0
"23972",1
"23973",1
"23974",0
"23975",1
"23976",0
"23977",1
"23978",0
"23979",0
"23980",1
"23981",1
"23982",1
"23983",1
"23984",1
"23985",1
"23986",0
"23987",1
"23988",1
"23989",1
"23990",1
"23991",1
"23992",1
"23993",1
"23994",1
"23995",1
"23996",1
"23997",1
"23998",0
"23999",0
"24000",1
"24001",0
"24002",1
"24003",1
"24004",1
"24005",1
"24006",1
"24007",1
"24008",1
"24009",0
"24010",1
"24011",0
"24012",1
"24013",1
"24014",1
"24015",1
"24016",1
"24017",1
"24018",1
"24019",0
"24020",1
"24021",1
"24022",1
"24023",1
"24024",1
"24025",1
"24026",1
"24027",1
"24028",1
"24029",1
"24030",1
"24031",1
"24032",0
"24033",1
"24034",0
"24035",0
"24036",1
"24037",0
"24038",1
"24039",1
"24040",1
"24041",1
"24042",1
"24043",0
"24044",0
"24045",1
"24046",0
"24047",0
"24048",1
"24049",1
"24050",1
"24051",1
"24052",1
"24053",1
"24054",1
"24055",1
"24056",0
"24057",1
"24058",1
"24059",1
"24060",0
"24061",1
"24062",1
"24063",1
"24064",1
"24065",1
"24066",1
"24067",1
"24068",1
"24069",1
"24070",1
"24071",1
"24072",1
"24073",1
"24074",1
"24075",1
"24076",1
"24077",1
"24078",1
"24079",1
"24080",1
"24081",1
"24082",1
"24083",0
"24084",0
"24085",0
"24086",1
"24087",1
"24088",1
"24089",1
"24090",1
"24091",1
"24092",1
"24093",1
"24094",1
"24095",1
"24096",1
"24097",1
"24098",1
"24099",1
"24100",1
"24101",1
"24102",1
"24103",1
"24104",1
"24105",1
"24106",1
"24107",0
"24108",1
"24109",1
"24110",0
"24111",1
"24112",1
"24113",1
"24114",1
"24115",1
"24116",1
"24117",1
"24118",1
"24119",1
"24120",1
"24121",0
"24122",1
"24123",1
"24124",1
"24125",1
"24126",1
"24127",1
"24128",1
"24129",1
"24130",1
"24131",0
"24132",1
"24133",1
"24134",1
"24135",1
"24136",1
"24137",0
"24138",1
"24139",0
"24140",1
"24141",0
"24142",1
"24143",1
"24144",1
"24145",1
"24146",1
"24147",1
"24148",1
"24149",1
"24150",1
"24151",1
"24152",1
"24153",1
"24154",1
"24155",1
"24156",1
"24157",1
"24158",1
"24159",1
"24160",1
"24161",1
"24162",1
"24163",1
"24164",1
"24165",1
"24166",1
"24167",1
"24168",1
"24169",1
"24170",1
"24171",1
"24172",1
"24173",1
"24174",1
"24175",1
"24176",1
"24177",1
"24178",1
"24179",1
"24180",1
"24181",1
"24182",1
"24183",1
"24184",1
"24185",1
"24186",1
"24187",1
"24188",1
"24189",1
"24190",1
"24191",0
"24192",1
"24193",1
"24194",1
"24195",1
"24196",1
"24197",1
"24198",0
"24199",0
"24200",0
"24201",1
"24202",0
"24203",1
"24204",1
"24205",1
"24206",1
"24207",1
"24208",1
"24209",1
"24210",0
"24211",0
"24212",1
"24213",0
"24214",1
"24215",1
"24216",1
"24217",1
"24218",1
"24219",1
"24220",1
"24221",1
"24222",1
"24223",1
"24224",1
"24225",0
"24226",1
"24227",1
"24228",1
"24229",1
"24230",1
"24231",0
"24232",0
"24233",1
"24234",1
"24235",1
"24236",1
"24237",1
"24238",1
"24239",1
"24240",1
"24241",1
"24242",0
"24243",1
"24244",0
"24245",1
"24246",1
"24247",1
"24248",1
"24249",0
"24250",0
"24251",1
"24252",1
"24253",1
"24254",1
"24255",1
"24256",0
"24257",1
"24258",0
"24259",1
"24260",1
"24261",1
"24262",0
"24263",1
"24264",1
"24265",1
"24266",1
"24267",1
"24268",1
"24269",1
"24270",1
"24271",1
"24272",1
"24273",1
"24274",1
"24275",1
"24276",0
"24277",1
"24278",1
"24279",1
"24280",1
"24281",1
"24282",1
"24283",1
"24284",1
"24285",1
"24286",1
"24287",0
"24288",1
"24289",1
"24290",1
"24291",1
"24292",1
"24293",0
"24294",1
"24295",1
"24296",0
"24297",1
"24298",0
"24299",1
"24300",1
"24301",1
"24302",1
"24303",1
"24304",0
"24305",1
"24306",1
"24307",1
"24308",1
"24309",1
"24310",1
"24311",1
"24312",1
"24313",1
"24314",1
"24315",1
"24316",1
"24317",1
"24318",1
"24319",1
"24320",1
"24321",1
"24322",1
"24323",1
"24324",1
"24325",0
"24326",1
"24327",1
"24328",1
"24329",1
"24330",1
"24331",1
"24332",1
"24333",1
"24334",0
"24335",1
"24336",1
"24337",1
"24338",0
"24339",1
"24340",1
"24341",1
"24342",1
"24343",1
"24344",1
"24345",1
"24346",1
"24347",1
"24348",1
"24349",1
"24350",1
"24351",1
"24352",1
"24353",1
"24354",1
"24355",1
"24356",0
"24357",0
"24358",1
"24359",1
"24360",1
"24361",1
"24362",1
"24363",0
"24364",1
"24365",1
"24366",1
"24367",1
"24368",1
"24369",1
"24370",1
"24371",1
"24372",1
"24373",1
"24374",1
"24375",1
"24376",1
"24377",1
"24378",1
"24379",1
"24380",1
"24381",1
"24382",1
"24383",0
"24384",1
"24385",1
"24386",1
"24387",1
"24388",1
"24389",1
"24390",1
"24391",1
"24392",1
"24393",0
"24394",1
"24395",0
"24396",1
"24397",1
"24398",1
"24399",1
"24400",1
"24401",1
"24402",1
"24403",1
"24404",0
"24405",1
"24406",1
"24407",1
"24408",1
"24409",1
"24410",1
"24411",1
"24412",1
"24413",1
"24414",1
"24415",0
"24416",1
"24417",1
"24418",1
"24419",1
"24420",1
"24421",1
"24422",0
"24423",0
"24424",1
"24425",1
"24426",0
"24427",1
"24428",1
"24429",1
"24430",1
"24431",1
"24432",1
"24433",1
"24434",1
"24435",1
"24436",1
"24437",1
"24438",1
"24439",1
"24440",0
"24441",1
"24442",1
"24443",1
"24444",1
"24445",1
"24446",1
"24447",1
"24448",0
"24449",1
"24450",1
"24451",1
"24452",1
"24453",1
"24454",1
"24455",1
"24456",1
"24457",1
"24458",1
"24459",1
"24460",1
"24461",1
"24462",1
"24463",1
"24464",1
"24465",1
"24466",1
"24467",1
"24468",1
"24469",1
"24470",1
"24471",1
"24472",1
"24473",1
"24474",0
"24475",1
"24476",1
"24477",0
"24478",1
"24479",1
"24480",1
"24481",1
"24482",1
"24483",1
"24484",1
"24485",1
"24486",1
"24487",1
"24488",1
"24489",1
"24490",1
"24491",0
"24492",1
"24493",0
"24494",1
"24495",1
"24496",1
"24497",1
"24498",1
"24499",1
"24500",1
"24501",0
"24502",1
"24503",1
"24504",1
"24505",0
"24506",1
"24507",1
"24508",1
"24509",1
"24510",1
"24511",1
"24512",0
"24513",1
"24514",0
"24515",1
"24516",1
"24517",1
"24518",1
"24519",1
"24520",1
"24521",1
"24522",1
"24523",1
"24524",1
"24525",1
"24526",1
"24527",1
"24528",0
"24529",0
"24530",0
"24531",0
"24532",1
"24533",1
"24534",1
"24535",1
"24536",1
"24537",0
"24538",1
"24539",1
"24540",1
"24541",0
"24542",1
"24543",0
"24544",0
"24545",1
"24546",1
"24547",0
"24548",0
"24549",0
"24550",1
"24551",0
"24552",0
"24553",1
"24554",1
"24555",1
"24556",1
"24557",1
"24558",1
"24559",1
"24560",1
"24561",1
"24562",1
"24563",1
"24564",1
"24565",0
"24566",0
"24567",1
"24568",1
"24569",1
"24570",1
"24571",0
"24572",0
"24573",1
"24574",1
"24575",1
"24576",1
"24577",1
"24578",0
"24579",1
"24580",1
"24581",1
"24582",1
"24583",1
"24584",1
"24585",0
"24586",1
"24587",0
"24588",1
"24589",1
"24590",1
"24591",1
"24592",1
"24593",1
"24594",0
"24595",1
"24596",0
"24597",1
"24598",0
"24599",1
"24600",1
"24601",1
"24602",1
"24603",1
"24604",1
"24605",1
"24606",1
"24607",1
"24608",0
"24609",0
"24610",0
"24611",1
"24612",1
"24613",0
"24614",0
"24615",0
"24616",1
"24617",1
"24618",1
"24619",0
"24620",1
"24621",0
"24622",1
"24623",1
"24624",1
"24625",1
"24626",1
"24627",1
"24628",1
"24629",1
"24630",1
"24631",1
"24632",0
"24633",1
"24634",0
"24635",1
"24636",1
"24637",1
"24638",1
"24639",1
"24640",1
"24641",1
"24642",1
"24643",0
"24644",1
"24645",1
"24646",1
"24647",1
"24648",1
"24649",1
"24650",0
"24651",1
"24652",0
"24653",0
"24654",0
"24655",1
"24656",0
"24657",1
"24658",1
"24659",1
"24660",1
"24661",1
"24662",1
"24663",0
"24664",1
"24665",1
"24666",0
"24667",1
"24668",1
"24669",1
"24670",1
"24671",0
"24672",0
"24673",0
"24674",1
"24675",1
"24676",1
"24677",1
"24678",1
"24679",0
"24680",1
"24681",1
"24682",1
"24683",0
"24684",0
"24685",1
"24686",0
"24687",1
"24688",1
"24689",1
"24690",1
"24691",1
"24692",1
"24693",1
"24694",1
"24695",1
"24696",1
"24697",1
"24698",1
"24699",0
"24700",1
"24701",1
"24702",1
"24703",1
"24704",0
"24705",1
"24706",0
"24707",0
"24708",0
"24709",1
"24710",1
"24711",1
"24712",1
"24713",1
"24714",1
"24715",1
"24716",0
"24717",1
"24718",0
"24719",1
"24720",0
"24721",1
"24722",1
"24723",1
"24724",0
"24725",1
"24726",1
"24727",0
"24728",1
"24729",1
"24730",1
"24731",0
"24732",1
"24733",1
"24734",1
"24735",1
"24736",1
"24737",1
"24738",0
"24739",1
"24740",0
"24741",1
"24742",1
"24743",1
"24744",1
"24745",0
"24746",0
"24747",1
"24748",0
"24749",1
"24750",1
"24751",1
"24752",1
"24753",1
"24754",1
"24755",0
"24756",1
"24757",1
"24758",1
"24759",0
"24760",1
"24761",1
"24762",1
"24763",1
"24764",1
"24765",1
"24766",1
"24767",1
"24768",1
"24769",1
"24770",1
"24771",1
"24772",1
"24773",1
"24774",0
"24775",1
"24776",1
"24777",1
"24778",0
"24779",1
"24780",1
"24781",1
"24782",1
"24783",1
"24784",1
"24785",0
"24786",0
"24787",1
"24788",1
"24789",0
"24790",1
"24791",1
"24792",1
"24793",1
"24794",0
"24795",1
"24796",1
"24797",0
"24798",1
"24799",0
"24800",1
"24801",1
"24802",0
"24803",0
"24804",1
"24805",1
"24806",1
"24807",1
"24808",1
"24809",1
"24810",1
"24811",0
"24812",1
"24813",1
"24814",1
"24815",0
"24816",1
"24817",0
"24818",1
"24819",1
"24820",1
"24821",1
"24822",1
"24823",1
"24824",1
"24825",1
"24826",0
"24827",0
"24828",1
"24829",0
"24830",1
"24831",1
"24832",1
"24833",0
"24834",0
"24835",0
"24836",1
"24837",1
"24838",1
"24839",1
"24840",1
"24841",0
"24842",0
"24843",1
"24844",1
"24845",0
"24846",1
"24847",1
"24848",1
"24849",1
"24850",1
"24851",0
"24852",1
"24853",1
"24854",0
"24855",1
"24856",1
"24857",1
"24858",0
"24859",1
"24860",1
"24861",1
"24862",1
"24863",1
"24864",1
"24865",1
"24866",0
"24867",1
"24868",0
"24869",1
"24870",0
"24871",0
"24872",1
"24873",1
"24874",1
"24875",1
"24876",1
"24877",1
"24878",0
"24879",1
"24880",1
"24881",1
"24882",1
"24883",1
"24884",1
"24885",1
"24886",1
"24887",1
"24888",1
"24889",0
"24890",1
"24891",1
"24892",1
"24893",1
"24894",1
"24895",1
"24896",1
"24897",1
"24898",1
"24899",1
"24900",0
"24901",1
"24902",0
"24903",1
"24904",1
"24905",1
"24906",0
"24907",1
"24908",1
"24909",1
"24910",1
"24911",1
"24912",1
"24913",0
"24914",1
"24915",1
"24916",1
"24917",1
"24918",1
"24919",0
"24920",1
"24921",1
"24922",1
"24923",1
"24924",1
"24925",0
"24926",1
"24927",1
"24928",0
"24929",1
"24930",1
"24931",1
"24932",0
"24933",1
"24934",1
"24935",1
"24936",1
"24937",1
"24938",0
"24939",1
"24940",1
"24941",1
"24942",1
"24943",1
"24944",1
"24945",1
"24946",1
"24947",1
"24948",1
"24949",0
"24950",1
"24951",1
"24952",1
"24953",0
"24954",0
"24955",1
"24956",1
"24957",1
"24958",1
"24959",1
"24960",0
"24961",0
"24962",1
"24963",1
"24964",1
"24965",1
"24966",1
"24967",1
"24968",0
"24969",0
"24970",1
"24971",0
"24972",1
"24973",1
"24974",0
"24975",1
"24976",0
"24977",0
"24978",1
"24979",1
"24980",0
"24981",0
"24982",1
"24983",1
"24984",1
"24985",1
"24986",1
"24987",1
"24988",1
"24989",1
"24990",1
"24991",1
"24992",0
"24993",1
"24994",1
"24995",1
"24996",1
"24997",1
"24998",1
"24999",1
"25000",1
